honey,"[-0.019984999671578407, 0.5393499732017517, -0.9032599925994873, 0.09001599997282028, 0.298550009727478, 0.32611000537872314, -0.5085700154304504, 0.10907000303268433, 0.3392699956893921, 0.5703999996185303, 0.2503400146961212, 1.0399999618530273, 1.343000054359436, -0.6077200174331665, 0.40619000792503357, 0.2791300117969513, 0.32207998633384705, 0.3844600021839142, -0.2945699989795685, -0.6927700042724609, 0.14045999944210052, -0.8227900266647339, 2.0253000259399414, 0.2779200077056885, 0.07860100269317627, -0.20446999371051788, -0.8857200145721436, 0.7807199954986572, 0.9783700108528137, -0.71110999584198, 1.1591999530792236, -0.02508999966084957, -0.4402399957180023, 1.1103999614715576, 0.35464999079704285, -0.12270999699831009, -0.8550500273704529, -0.04526200145483017, 1.104699969291687, -0.4824199974536896, 0.25227001309394836, -0.02980799973011017, -0.6621500253677368, -0.8118799924850464, 1.340999960899353, 0.48851001262664795, 0.13514000177383423, -0.6367700099945068, -0.06059800088405609, 0.02040099911391735]"
horseradish,"[0.009813900105655193, 0.044002000242471695, -1.5981999635696411, 0.14238999783992767, 0.16317999362945557, 0.5058199763298035, 0.6232100129127502, 0.8126000165939331, -0.9219499826431274, -0.05295399948954582, 0.21382999420166016, 0.580780029296875, 1.011199951171875, -0.0884149968624115, -0.3595399856567383, -0.05352700129151344, -0.19461999833583832, 0.4740700125694275, 0.47157999873161316, -0.1864600032567978, -0.23722000420093536, -0.8852699995040894, 1.329699993133545, 0.3122200071811676, -1.5871000289916992, -0.13015000522136688, -0.05829700082540512, 1.1402000188827515, 1.6133999824523926, -0.08356200158596039, 0.005872900132089853, 0.15542000532150269, -0.6217300295829773, 1.1385999917984009, 0.4409700036048889, 0.4811300039291382, -0.6956999897956848, 0.47898000478744507, 0.8902199864387512, -0.6780499815940857, 1.4404000043869019, -0.43536999821662903, -0.007362499833106995, -0.2827000021934509, 1.4974000453948975, 0.6560199856758118, 0.3138299882411957, 1.24590003490448, -0.09962999820709229, 0.6389700174331665]"
hot dog,"[-0.32827499508857727, 0.1512100100517273, -0.25034400820732117, -0.08012999594211578, -0.0460050106048584, 0.17193999886512756, -0.9263449907302856, -0.11397499591112137, 0.7064400315284729, -0.007424980401992798, -0.14400115609169006, 0.14186498522758484, 0.6222299933433533, 0.8585600256919861, 0.374750018119812, 0.009020000696182251, 0.11111949384212494, 0.7162050008773804, -1.0074700117111206, -0.828950047492981, -0.07560499757528305, 0.21363599598407745, 1.1678999662399292, 0.7530549764633179, 0.1969269961118698, -1.2285549640655518, -0.7929400205612183, 0.7783800363540649, 0.9030150175094604, -0.160879984498024, 2.20740008354187, 0.1920899897813797, -0.3170764744281769, 0.5499799847602844, -0.042066700756549835, 0.24147500097751617, -0.014375001192092896, -0.07466000318527222, 0.39810001850128174, -0.6424750089645386, 0.07328049838542938, 0.22911998629570007, -0.34481701254844666, 0.4185977876186371, 1.0064250230789185, 0.07431000471115112, -0.0016219988465309143, -0.847985029220581, 0.3812814950942993, 0.34826499223709106]"
hot sauce,"[-0.5088250041007996, 0.23707500100135803, -1.0366688966751099, 0.369255006313324, -0.216964989900589, -0.11072800308465958, 0.025355011224746704, 0.4533350169658661, -0.010630011558532715, 0.5111550092697144, -0.16349700093269348, 0.3080250024795532, 1.2287249565124512, 0.8589349985122681, 0.049205005168914795, -0.09658998996019363, -0.23509550094604492, 0.5928449630737305, -0.4361039996147156, -1.054900050163269, 0.3703000247478485, -0.38775402307510376, 1.8897500038146973, 0.6427899599075317, -0.5315529704093933, -0.5675100088119507, -0.32626497745513916, 1.3318500518798828, 1.4844999313354492, -0.05428498983383179, 2.195849895477295, 0.054847851395606995, -0.4121214747428894, 1.1881400346755981, 0.22816631197929382, 0.1888750046491623, -0.7137249708175659, 0.7414249777793884, 0.8556600213050842, -0.5529199838638306, 0.6979299783706665, 0.48765498399734497, -0.013365499675273895, -0.3292272090911865, 0.6450450420379639, 0.999904990196228, 0.30051299929618835, -0.3801240026950836, -0.027033502236008644, 0.5064049959182739]"
ice,"[-0.68163001537323, 1.1577999591827393, -0.4782699942588806, 0.4142099916934967, -0.5318599939346313, 0.6382700204849243, -0.9038100242614746, 0.5079500079154968, 0.0573979988694191, -0.29162999987602234, 1.1411000490188599, -0.0797019973397255, 0.19950999319553375, 1.1924999952316284, 0.5228099822998047, 0.786329984664917, 0.7855499982833862, 0.32624000310897827, -1.5504000186920166, -1.0190999507904053, 0.355320006608963, -0.38874998688697815, 0.9278900027275085, 0.24324999749660492, -0.4316200017929077, -0.5493900179862976, -0.5220900177955627, 1.072100043296814, 0.9955800175666809, -0.3860499858856201, 2.2672998905181885, 0.4106700122356415, -0.08973000198602676, 0.2974100112915039, -0.18678000569343567, 0.44328999519348145, -0.42243000864982605, 0.8055800199508667, 1.1305999755859375, 0.14037999510765076, -0.08972299844026566, 0.13410000503063202, 0.47947999835014343, -0.12773999571800232, 0.024234000593423843, 0.05178200080990791, 0.4477800130844116, -0.4797399938106537, -0.6249099969863892, -0.9000499844551086]"
ice cream,"[-0.5160300135612488, 0.9202649593353271, -0.7274199724197388, 0.2510859966278076, -0.11604499816894531, 1.0431849956512451, -0.7886500358581543, 0.2617495059967041, -0.15474100410938263, 0.1289050132036209, 0.7165900468826294, -0.15340599417686462, 0.5547749996185303, 0.8233349919319153, 0.19750499725341797, 0.5856999754905701, 0.016034990549087524, 0.36784499883651733, -0.7260349988937378, -1.3079999685287476, 0.4387400150299072, -0.3114599883556366, 1.1257950067520142, 0.4191000163555145, -0.9725099802017212, -0.34193500876426697, -0.6179699897766113, 1.3226499557495117, 1.291640043258667, -0.43458497524261475, 2.0573999881744385, 0.426705002784729, -0.38006502389907837, 0.7844550013542175, 0.03126499801874161, 0.1456100046634674, -0.5683850049972534, 0.8630449771881104, 1.2977499961853027, -0.12480500340461731, 0.42047351598739624, 0.24046999216079712, -0.11593000590801239, -0.171889990568161, 0.40783700346946716, 0.3691210150718689, 0.20284700393676758, -0.523930013179779, -0.34077298641204834, -0.44591858983039856]"
icing,"[0.29693999886512756, -0.3317900002002716, -1.0952999591827393, -0.17528000473976135, -0.9260600209236145, 0.7119799852371216, 0.1421400010585785, 0.2922300100326538, 0.05429299920797348, -0.503030002117157, 0.5989300012588501, 0.2079399973154068, 0.34457001090049744, 0.7516700029373169, -0.27285000681877136, 0.029402000829577446, -0.8425300121307373, -0.4067699909210205, -0.3474699854850769, -1.7976000308990479, -0.7869200110435486, -0.2215999960899353, 0.4966700077056885, -0.5041999816894531, -0.21509000658988953, 0.2291100025177002, -0.9386699795722961, 1.4007999897003174, 1.7512999773025513, 0.4863699972629547, 0.7464799880981445, 0.4348300099372864, -1.2925000190734863, 0.64055997133255, -0.06100799888372421, 0.3407500088214874, 0.28091999888420105, 0.7696800231933594, 1.1026999950408936, 0.3981800079345703, 0.6667500138282776, 0.24720999598503113, 0.31766998767852783, 0.3335300087928772, 0.03647800162434578, 0.6468600034713745, 0.42680999636650085, 0.35207000374794006, 0.6400200128555298, -0.1659500002861023]"
jaggery,"[-0.747759997844696, -0.8855199813842773, -0.937690019607544, 0.6075599789619446, -0.5011000037193298, 0.07021699845790863, 0.5778700113296509, -0.26319000124931335, 0.45497000217437744, 0.593500018119812, 0.045830000191926956, 1.2475999593734741, 1.3293999433517456, -0.8580700159072876, -0.4599199891090393, 0.5240799784660339, 0.25512000918388367, 0.1060200035572052, 1.062600016593933, -0.7376700043678284, 0.33162999153137207, -0.42664000391960144, 1.1376999616622925, -0.2777400016784668, 0.1915699988603592, 1.1643999814987183, 0.5279800295829773, 0.28685998916625977, 0.4384700059890747, 0.2732999920845032, 0.11264999955892563, -0.7202799916267395, -0.19167999923229218, 1.375100016593933, 0.9385700225830078, 0.4941999912261963, 0.182109996676445, 0.23855000734329224, -0.021516000851988792, 0.28345000743865967, 0.36021000146865845, 0.4977700114250183, -0.5358099937438965, -0.39660000801086426, 0.46678999066352844, 1.0740000009536743, -0.7873299717903137, -0.628570020198822, 0.5704600214958191, -0.4138000011444092]"
jalapeno,"[-0.06554500013589859, -1.0949000120162964, -0.12519000470638275, 0.5455099940299988, 0.1701200008392334, -0.1374800056219101, 0.9809100031852722, 0.81045001745224, -0.8100399971008301, 0.42993998527526855, -0.18729999661445618, -0.12800000607967377, 1.248900055885315, 0.08015800267457962, 0.12500999867916107, -1.1433000564575195, -0.9213200211524963, 0.23469999432563782, -0.24977000057697296, -0.9982399940490723, -0.9808599948883057, -1.6153000593185425, 1.7344000339508057, 0.6803799867630005, -1.577299952507019, -0.043859001249074936, 0.31352001428604126, 0.92153000831604, 0.8400200009346008, -0.9157999753952026, 0.08442600071430206, -0.11448000371456146, -0.018719999119639397, 0.44370999932289124, 0.16979999840259552, 0.6632500290870667, -0.48374998569488525, 0.040995001792907715, 1.2271000146865845, -1.1952999830245972, 1.215399980545044, 0.7002000212669373, 0.18848000466823578, -1.1518000364303589, 1.8601000308990479, 1.9250999689102173, 0.45996999740600586, -0.0532430000603199, -0.6185799837112427, 0.6285399794578552]"
jam,"[-0.6388199925422668, 0.22676999866962433, 0.047529999166727066, 1.0836000442504883, -0.2943199872970581, -0.20889000594615936, -0.6104199886322021, 0.8314099907875061, 0.5601599812507629, 0.9104400277137756, -0.12394999712705612, -0.3238399922847748, 0.2339099943637848, 0.7073799967765808, 0.08771699666976929, -0.07453600317239761, 0.1806900054216385, 0.3155600130558014, 0.07826899737119675, -0.4026400148868561, 0.6196600198745728, -0.3045699894428253, 0.8060700297355652, 0.7190799713134766, 0.09664099663496017, -0.052921000868082047, -0.49891000986099243, 0.07776200026273727, 1.152899980545044, -0.9749100208282471, 1.9951000213623047, -0.5780500173568726, -0.4344399869441986, 0.7102500200271606, 0.12655000388622284, 0.36236000061035156, 0.4913800060749054, -0.5236600041389465, 0.22363999485969543, 0.6753799915313721, -0.027998000383377075, 0.2817800045013428, -1.6055999994277954, -0.8127300143241882, 0.5877500176429749, 0.5123599767684937, 0.20473000407218933, -1.0306999683380127, -0.8235499858856201, 0.10213000327348709]"
jello,"[-0.651889979839325, -0.8434299826622009, -0.3376300036907196, 0.1292400062084198, -0.1179800033569336, 0.6387400031089783, -0.03728700056672096, 0.4743199944496155, -0.2298399955034256, 0.7675099968910217, -0.3148599863052368, 0.33511000871658325, 1.3802000284194946, 1.5329999923706055, -0.46272000670433044, -0.43896999955177307, 0.07505899667739868, -0.4508900046348572, 0.7107800245285034, 0.4403199851512909, -0.6248800158500671, 0.2561199963092804, 0.989080011844635, -0.6382700204849243, -0.6175699830055237, 0.4684700071811676, -1.0990999937057495, -0.009410199709236622, 0.6945599913597107, -0.9098399877548218, -0.7089800238609314, -0.6619200110435486, -1.017199993133545, 0.8204200267791748, -0.09571299701929092, 0.6894400119781494, -0.5473999977111816, -1.195199966430664, 0.5038700103759766, -0.09756200015544891, -0.4421199858188629, 0.3504500091075897, -0.32666999101638794, -0.32958000898361206, -0.36629000306129456, 0.7482200264930725, -0.2642599940299988, -0.16258999705314636, -1.0095000267028809, -0.43004998564720154]"
jicama,"[0.5254799723625183, -0.6920899748802185, -0.30197998881340027, 0.9843800067901611, 0.07152199745178223, -0.09905999898910522, 1.3264000415802002, -0.4238300025463104, -1.2020000219345093, -0.3731299936771393, -0.597000002861023, 0.3391200006008148, -0.061893999576568604, 0.01382800005376339, -0.6360599994659424, -0.7936400175094604, -0.17938999831676483, 0.8476999998092651, 0.3900099992752075, -0.9493100047111511, -0.5420899987220764, -0.9809899926185608, 0.6290199756622314, 0.042054999619722366, -0.9535499811172485, 1.329699993133545, 0.41523000597953796, 1.0820000171661377, 0.3962799906730652, -0.7533000111579895, 0.02026600018143654, 0.7593899965286255, 0.031429000198841095, 1.4118000268936157, 0.559440016746521, 1.054800033569336, -1.1017999649047852, 0.7723399996757507, 0.30943000316619873, -0.5113999843597412, 0.19491000473499298, 0.2818099856376648, 0.15046000480651855, -0.8009399771690369, 0.9665600061416626, 0.8840199708938599, 0.8783299922943115, 0.01671000011265278, 0.6578199863433838, 0.16147999465465546]"
juice,"[-0.05455600097775459, -0.7356799840927124, -0.7095900177955627, 0.6133400201797485, 0.6832600235939026, 0.3693099915981293, -0.015891000628471375, -0.015367000363767147, 0.38468000292778015, 1.3228000402450562, -0.03306100144982338, 0.37428998947143555, 1.142699956893921, -0.8178099989891052, 0.11974000185728073, -0.2817099988460541, -0.5606899857521057, 0.9736599922180176, 0.03902899846434593, -1.6358000040054321, 0.6514300107955933, -0.4550600051879883, 2.149399995803833, 0.26100000739097595, -0.9922500252723694, 0.056724000722169876, 0.5224199891090393, 1.340999960899353, 1.3509999513626099, -0.1936199963092804, 1.9523999691009521, 0.12172999978065491, -0.8730999827384949, 1.0830999612808228, 0.35798001289367676, -0.0635249987244606, -1.202299952507019, 0.2800999879837036, 1.517899990081787, -0.9644500017166138, 0.6124100089073181, -0.2906700074672699, -1.0255999565124512, -0.49507999420166016, 0.7264999747276306, 1.003100037574768, -0.010215000249445438, -0.5265399813652039, 0.586139976978302, -0.06869299709796906]"
kahlua,"[-0.3343000113964081, 0.07942699640989304, -0.834850013256073, 0.8230699896812439, -0.09682700037956238, 0.37676000595092773, 0.8073400259017944, 0.44231000542640686, -0.3448899984359741, 1.4448000192642212, 0.21257999539375305, -0.2702299952507019, 0.304390013217926, -0.3571299910545349, 0.3663899898529053, -0.12029000371694565, -0.811489999294281, 0.3008599877357483, 0.020107999444007874, -0.9114800095558167, 0.4319800138473511, 0.19147999584674835, -0.15264999866485596, 0.6711500287055969, -1.1283999681472778, 0.762220025062561, 0.02499699965119362, 0.11022999882698059, 1.0424000024795532, -0.1348699927330017, -0.9345800280570984, 0.4018299877643585, -0.4605799913406372, 0.8313400149345398, 0.2691600024700165, -0.005617499817162752, -0.49355000257492065, 0.07579199969768524, 0.5146300196647644, -0.33623000979423523, 1.1801999807357788, -0.022481000050902367, 0.18636000156402588, 0.30347999930381775, 0.5050899982452393, 1.065500020980835, -0.09202700108289719, -0.7232800126075745, -0.22349999845027924, -0.7037299871444702]"
kalamata,"[0.6114599704742432, -0.39326998591423035, -0.6528400182723999, -0.02696700021624565, 0.5915399789810181, 0.056891001760959625, 0.8341299891471863, 0.0546410009264946, -1.583899974822998, -0.5256800055503845, -0.44690001010894775, -1.3043999671936035, 0.7335100173950195, -1.075600028038025, -0.23274999856948853, -0.017524000257253647, 0.14518000185489655, 1.3796000480651855, -1.0148999691009521, -0.00976330041885376, -0.6754199862480164, -0.32236000895500183, 0.14427000284194946, 0.37084001302719116, -0.736840009689331, -0.36028000712394714, 1.1960999965667725, 1.3832000494003296, 0.09205500036478043, -0.24416999518871307, -0.5020099878311157, 0.16443000733852386, -1.1085000038146973, 0.07819099724292755, 1.204699993133545, 0.5785099864006042, -0.5830199718475342, -0.22232000529766083, 0.18751999735832214, 0.14439000189304352, 0.18303999304771423, -0.31233999133110046, 0.4546400010585785, -0.5979099869728088, 0.4867199957370758, 1.638700008392334, 0.39070001244544983, 1.1691999435424805, 0.23997999727725983, -1.6318999528884888]"
kale,"[0.03770799934864044, -0.7374600172042847, -1.09660005569458, -0.030937999486923218, 0.37711000442504883, 0.04619299992918968, 0.9199100136756897, 0.1950400024652481, -0.9610000252723694, -1.6052000522613525, -0.4643700122833252, 0.05120899900794029, 0.5015900135040283, -1.1089999675750732, -0.16143999993801117, 0.3842400014400482, 0.7231199741363525, 0.7376700043678284, 0.8969200253486633, -0.006861700210720301, -0.40602999925613403, -0.41589000821113586, 1.326799988746643, 0.5323100090026855, -0.3180199861526489, -0.04648200049996376, -0.3539699912071228, 0.8842099905014038, -0.7365300059318542, -0.35589998960494995, -0.024872999638319016, -0.4205799996852875, 0.08229299634695053, 0.7799699902534485, 1.2792999744415283, 0.8384400010108948, -0.6888999938964844, 0.3557400107383728, 0.5563499927520752, -0.04419900104403496, -0.31909000873565674, 0.8809700012207031, -0.05570799857378006, -1.344099998474121, 1.062000036239624, -0.28734999895095825, 0.6288300156593323, 0.13274000585079193, 0.637969970703125, 0.10922999680042267]"
ketchup,"[0.19235999882221222, -0.02594500035047531, -0.36305001378059387, 0.26260998845100403, 0.15002000331878662, 0.050377000123262405, 0.044165998697280884, 0.1752299964427948, -0.20677000284194946, 1.1079000234603882, -0.15711000561714172, 0.7691199779510498, 0.416920006275177, -0.5720599889755249, 0.18748000264167786, -0.9472299814224243, -0.7569500207901001, 0.6657599806785583, -0.10706000030040741, -0.7375800013542175, -0.03238699957728386, -1.212399959564209, 1.4948999881744385, 0.17428000271320343, -1.027899980545044, -0.6322699785232544, -1.110200047492981, 0.8839499950408936, 1.4221999645233154, -0.4272199869155884, -0.2266799956560135, 0.9073299765586853, -0.4289900064468384, 1.2139999866485596, 0.23611000180244446, 0.02548700012266636, -1.1050000190734863, 1.2122000455856323, 0.8584100008010864, -0.013477000407874584, 1.2237000465393066, 0.18839000165462494, -0.32791998982429504, -0.5193300247192383, 0.6263399720191956, 1.0915000438690186, -0.7017800211906433, -0.17398999631404877, 0.6159700155258179, 0.12250000238418579]"
kielbasa,"[-0.20510999858379364, -0.9423800110816956, -0.46671000123023987, -1.0509999990463257, 0.10890000313520432, 1.1138999462127686, 0.9117900133132935, -0.11784999817609787, -0.3885200023651123, -0.4070799946784973, -0.12594999372959137, -0.5204899907112122, 0.6252400279045105, -0.23242999613285065, 0.19584999978542328, -0.65447998046875, 0.23593999445438385, 1.0413000583648682, -0.009428500197827816, -0.022785000503063202, 0.23921999335289001, -0.47687000036239624, 0.19386999309062958, 0.636650025844574, -0.1754000037908554, 0.20855000615119934, -0.31341999769210815, 0.572700023651123, 0.2242099940776825, -0.7876200079917908, -0.5384799838066101, 0.654990017414093, 0.4495300054550171, 1.6890000104904175, -0.7164099812507629, 0.5272799730300903, 0.1941000074148178, 0.5378699898719788, 0.2687099874019623, -0.03841099888086319, 1.24590003490448, 0.12336999922990799, 0.23857000470161438, -0.40700000524520874, 1.1439000368118286, 0.6313999891281128, -0.015576999634504318, 1.3051999807357788, -0.6075800061225891, 0.328359991312027]"
kimchi,"[0.1831900030374527, 0.0602170005440712, -0.7028599977493286, -0.06616199761629105, -0.36024999618530273, -0.20197999477386475, 0.17178000509738922, -0.5142899751663208, -0.32607001066207886, 0.32023999094963074, 0.26895999908447266, 0.4291999936103821, 1.4794000387191772, 0.08059799671173096, 0.10491999983787537, 0.6222800016403198, -0.09366600215435028, 1.7685999870300293, 0.41446998715400696, 0.5408499836921692, -0.044826000928878784, -0.8321800231933594, 0.5803599953651428, -0.14946000277996063, 0.7614200115203857, -0.05071699991822243, -0.5980799794197083, 0.6840199828147888, 0.36024999618530273, -0.348470002412796, -0.11716999858617783, 0.30542999505996704, 0.1859699934720993, 1.6100000143051147, 0.5526099801063538, 0.6003299951553345, -0.5128499865531921, 0.8885599970817566, -0.3373500108718872, 0.0016893999418243766, -0.02812900021672249, -0.3469400107860565, 0.18734000623226166, -0.5595800280570984, 1.7170000076293945, 0.6553000211715698, 0.4323199987411499, 1.2757999897003174, -0.4755600094795227, -0.050314001739025116]"
kiwi,"[-0.3937999904155731, -0.4857499897480011, -0.8177000284194946, 0.2714399993419647, 0.21089999377727509, 0.14699000120162964, -1.2300000190734863, 0.041280001401901245, 0.2301499992609024, -0.07509700208902359, 0.400160014629364, 1.0942000150680542, 0.23839999735355377, 0.4960100054740906, -0.3151499927043915, -0.162990003824234, 0.47857001423835754, 0.48249998688697815, -1.045199990272522, -0.6077200174331665, -0.8024299740791321, 0.2853899896144867, -0.16535000503063202, 0.013717999681830406, -0.02572299912571907, -0.0930429995059967, 0.6857399940490723, 0.23231999576091766, -0.08743999898433685, 0.20484000444412231, 0.40365999937057495, 0.5586900115013123, 0.2008499950170517, 1.0983999967575073, 0.6300299763679504, 0.08253200352191925, -0.4214099943637848, -0.5354300141334534, -0.25036001205444336, -1.1416000127792358, -0.027381999418139458, 0.044606998562812805, -0.2122499942779541, -0.013074999675154686, 0.6063799858093262, 0.6192799806594849, -0.2843100130558014, 0.4121200144290924, 0.3274500072002411, -0.2784000039100647]"
kumquats,"[0.09079200029373169, -0.4462999999523163, -0.17591999471187592, 0.0956989973783493, 0.12042000144720078, 0.589959979057312, 0.3871900141239166, -0.14935000240802765, -0.39656001329421997, 0.24919000267982483, -0.2029699981212616, 0.45976001024246216, 0.9508500099182129, -0.2023099958896637, -0.2531000077724457, -0.19148999452590942, -0.5917800068855286, -0.19513000547885895, 0.6780499815940857, -0.09632900357246399, -0.22208000719547272, -0.6977900266647339, 1.2483999729156494, 0.019889000803232193, -0.12109000235795975, 1.1258000135421753, -0.2831000089645386, 0.33840999007225037, 0.3477799892425537, -1.1059999465942383, -0.7741900086402893, 0.6442899703979492, 0.608240008354187, 0.14443999528884888, 0.42419999837875366, 0.3021000027656555, -0.5886899828910828, 0.4511899948120117, 0.005629600025713444, -0.7712299823760986, -0.07372500002384186, -0.6601899862289429, 0.2479500025510788, -0.15857000648975372, 0.5205199718475342, 0.8430699706077576, 0.5379999876022339, 0.19862000644207, -0.00015653000446036458, -0.12748000025749207]"
ladyfingers,"[0.22562000155448914, -0.8622999787330627, -0.06410100311040878, 0.8819900155067444, 0.11761999875307083, 0.6406099796295166, 0.5736899971961975, 0.26614001393318176, -1.5875999927520752, 0.5611600279808044, 0.5999900102615356, -0.6797299981117249, 0.38975998759269714, 1.0547000169754028, 0.42386001348495483, 0.03378399834036827, -0.4968700110912323, -0.5902900099754333, 0.514710009098053, -0.24685999751091003, -0.23430000245571136, -0.07109799981117249, -0.13714000582695007, 0.6297399997711182, -0.5800899863243103, 1.920799970626831, -0.042743999511003494, 0.46915000677108765, 1.1469999551773071, 0.38288000226020813, -0.028046999126672745, 0.2277500033378601, -0.35683000087738037, 1.2419999837875366, -0.6190999746322632, 0.46487000584602356, -0.9921000003814697, -0.07134100049734116, 0.4735200107097626, -0.4039599895477295, 0.6632800102233887, -0.21865999698638916, 0.48379001021385193, 0.35550999641418457, -0.3353700041770935, 0.3451400101184845, 0.7165200114250183, 0.268779993057251, 0.4674600064754486, -1.545699954032898]"
laksa paste,"[-1.3379499912261963, -0.9514950513839722, -0.44042450189590454, 0.6485300064086914, 0.8733749389648438, -0.11899499595165253, 0.24253499507904053, -0.3483099937438965, 0.13923250138759613, 0.5519499778747559, 0.19528499245643616, 0.5772700309753418, 0.9725650548934937, -0.2048949897289276, -0.22748501598834991, -0.12687550485134125, 0.02837999165058136, 0.0868304967880249, 0.7339149713516235, 0.022029995918273926, -0.009299997240304947, -0.6777049899101257, 1.4319100379943848, 0.42335501313209534, -0.2660844922065735, 0.6223499774932861, 0.47218501567840576, 0.4669399857521057, 0.857759952545166, -0.6903650164604187, 0.1679999828338623, -0.8288300037384033, -0.11899000406265259, 0.6397500038146973, 0.22642500698566437, 0.810259997844696, -0.6479600071907043, 0.01321500539779663, 0.3164899945259094, -0.2999249994754791, 0.6456449627876282, 0.08090199530124664, -0.9026100039482117, -0.3935199975967407, 1.0000300407409668, 0.24146199226379395, 0.38848450779914856, 0.24496299028396606, 0.555059015750885, -0.10610000044107437]"
lamb,"[-0.5457900166511536, -0.29175999760627747, -1.5681999921798706, -0.6809800267219543, 1.2827999591827393, 0.8352599740028381, -0.20423999428749084, -0.3034200072288513, 0.671280026435852, -0.8185300230979919, -0.3248099982738495, 0.9200599789619446, 0.9042400121688843, 0.04958700016140938, 0.4735099971294403, 0.37749001383781433, 0.4836699962615967, -0.3792800009250641, -0.3179999887943268, 0.006287800148129463, 0.3314000070095062, -0.449319988489151, 0.8640099763870239, -0.012622999958693981, 0.009378899820148945, -0.49650999903678894, 0.2594900131225586, 0.4683400094509125, 0.4187000095844269, -0.6202999949455261, 1.231600046157837, -0.359360009431839, 0.45267000794410706, 1.6957999467849731, -0.17502999305725098, 0.3731899857521057, 0.29451999068260193, 0.5249699950218201, 0.4605099856853485, 0.04174099862575531, 0.5184800028800964, 0.7401300072669983, -0.4653699994087219, -0.37915000319480896, 0.8890799880027771, 1.253499984741211, 0.015293000265955925, -0.2453400045633316, -0.9845899939537048, 0.7861300110816956]"
lard,"[-1.1755000352859497, -0.07130599766969681, -0.43898001313209534, -0.5583800077438354, 0.29201000928878784, 0.5991299748420715, 0.5719599723815918, -0.17598000168800354, -0.26423999667167664, 0.676110029220581, 0.34850001335144043, 0.6620100140571594, 1.167799949645996, 0.35389000177383423, -0.04836300015449524, 0.20295000076293945, 0.4133000075817108, 0.07327300310134888, 0.31407999992370605, -0.1200999990105629, -0.00997489970177412, -1.139299988746643, 1.2676000595092773, -0.2743000090122223, -0.10470999777317047, 0.217849999666214, 0.122079998254776, 0.8244400024414062, 1.6679999828338623, -0.1301400065422058, 0.057117000222206116, 0.05027899891138077, 0.070933997631073, 1.1949000358581543, -0.5479900240898132, 0.42179998755455017, 0.07935699820518494, 0.739359974861145, 0.6794499754905701, 0.41854000091552734, 0.8086000084877014, 0.04560599848628044, -0.17531000077724457, 0.10172999650239944, 0.532039999961853, 0.7327700257301331, -0.7309899926185608, 0.09854499995708466, -0.08756499737501144, -0.01018499955534935]"
lasagna,"[0.11195000261068344, 0.04796700179576874, -0.7053800225257874, 0.30052000284194946, -0.0213639996945858, 0.4207099974155426, 0.2594200074672699, -0.19415999948978424, -0.542169988155365, 0.2809999883174896, -0.8731099963188171, 0.9462500214576721, 1.1196999549865723, 0.9286100268363953, 0.6456000208854675, -0.224030002951622, 0.13106000423431396, 0.47852998971939087, 0.6472100019454956, 0.34946000576019287, 0.6654999852180481, -0.46713998913764954, 1.1836999654769897, -0.15307000279426575, 0.42034998536109924, 0.1672399938106537, 0.03448000177741051, 0.5059499740600586, 1.0960999727249146, -0.6083899736404419, -0.1842699944972992, 0.05268299952149391, -0.5970199704170227, 1.1730999946594238, -0.2672699987888336, 1.2217999696731567, -0.17997999489307404, 1.895799994468689, 0.6401900053024292, 0.07029499858617783, 0.3779599964618683, 0.8212299942970276, 0.0248780008405447, -0.18898999691009521, 0.5180500149726868, 0.716759979724884, -0.021831000223755836, 0.05183599889278412, 0.5103800296783447, 0.453000009059906]"
lavender,"[-0.4007999897003174, 1.4437999725341797, -1.3305000066757202, -0.12422999739646912, 0.5628600120544434, 0.3420099914073944, -0.21630999445915222, -0.9444900155067444, -0.16841000318527222, 0.19133000075817108, -0.17821000516414642, 0.3519800007343292, 0.9426100254058838, -0.6541799902915955, -0.2897700071334839, 0.24821999669075012, -0.20214000344276428, -0.13169999420642853, -0.1518400013446808, -0.6113200187683105, -0.12849999964237213, 0.12251999974250793, 0.7832099795341492, -0.4698300063610077, -0.7940800189971924, 0.4736799895763397, 0.04576899856328964, 1.5068999528884888, 1.107200026512146, -0.49671000242233276, 0.5757099986076355, 0.09930799901485443, 0.044043999165296555, 0.47262001037597656, 0.04185999929904938, 0.1671999990940094, -0.7519099712371826, -0.457720011472702, 0.16106000542640686, -0.34002000093460083, 0.6188099980354309, 0.030460000038146973, -0.043818000704050064, -0.8445799946784973, 1.3674999475479126, 0.016759999096393585, 0.19021999835968018, -0.95305997133255, -0.07249300181865692, -0.09550599753856659]"
